anio_inscripcion,matricula,sexo,nacionalidad,lugar_nacimiento,fecha_nacimiento,tipo_ingreso,colonia,escuela_procedencia,ubicacion_escuela_procedencia,nivel,carrera,turno,ciclo
2017,UVA20178860,NA,Mexicana,Mérida,2001-06-19,Repetidor,Itzimná,NA,NA,Ingeniería,Lic. en Admin. De Empresas,Vespertino,2023-A
2017,UVA20176308,M,NA,Valladolid,2005-12-26,Nuevo,Francisco De Montejo,NA,Tizimín,Licenciatura,Lic. en Enfermería,Matutino,Enero-Junio
2017,UVA20177467,F,Mexicana,Valladolid,2003-12-05,Nuevo,Centro,NA,Tizimín,Ingeniería,Lic. en Contabilidad,Vespertino,Enero-Junio
2017,UVA20176633,M,Mexicana,Valladolid,2001-07-14,Equivalencia,Francisco De Montejo,Cbtis 95,Tizimín,Ingeniería,Lic. en Arquitectura,Vespertino,Agosto-Diciembre
2017,UVA20173855,M,NA,Valladolid,1996-01-25,Equivalencia,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Enfermería,Matutino,2023-A
2017,UVA20177100,F,Mexicana,Valladolid,1996-02-29,Equivalencia,NA,NA,Umán,Ingeniería,Lic. en Arquitectura,Matutino,2024-B
2017,UVA20173384,NA,NA,Valladolid,2002-02-25,Equivalencia,Chuburná,Preparatoria Estatal No. 1,NA,Licenciatura,Lic. en Admin. De Empresas,Vespertino,Enero-Junio
2017,UVA20179569,F,Mexicana,NA,1996-05-28,Reinscrito,NA,NA,Kanasín,Ingeniería,Lic. en Arquitectura,Vespertino,2024-B
2017,UVA20178207,M,Mexicana,Tizimín,2003-10-01,Reinscrito,Centro,NA,"Mérida, Yucatán",Ingeniería,Lic. en Arquitectura,Vespertino,Agosto-Diciembre
2017,UVA20176347,M,NA,Valladolid,2001-10-23,Repetidor,Itzimná,Cbtis 95,Kanasín,Ingeniería,Lic. en Diseño De Modas,Vespertino,2023-A
2017,UVA20175496,F,NA,Mérida,1997-12-05,Equivalencia,Centro,NA,NA,Licenciatura,Lic. en Nutrición,Vespertino,Enero-Junio
2017,UVA20177964,F,Mexicana,Mérida,2001-11-22,Nuevo,Itzimná,Conalep Mérida,Tizimín,Ingeniería,Lic. en Educación,Matutino,Enero-Junio
2017,UVA20174804,M,NA,NA,1998-06-09,Reinscrito,Centro,Prepa Abierta,Umán,Ingeniería,Lic. en Educación,Vespertino,Enero-Junio
2017,UVA20177580,M,Mexicana,Mérida,1996-12-21,Repetidor,Chuburná,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Diseño De Modas,Matutino,Agosto-Diciembre
2017,UVA20176217,F,NA,Cancún,2000-05-26,Nuevo,Centro,Cbtis 95,Tizimín,Licenciatura,Lic. en Diseño De Modas,Vespertino,Agosto-Diciembre
2017,UVA20179906,M,Mexicana,Tizimín,2001-05-16,Equivalencia,Centro,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Gastronomía,Matutino,2023-A
2017,UVA20178409,F,NA,NA,1998-11-01,Equivalencia,Centro,NA,Umán,Licenciatura,Lic. en Educación,Matutino,2023-A
2017,UVA20173363,M,NA,Tizimín,2002-03-04,Reinscrito,Centro,NA,Tizimín,Licenciatura,Lic. en Psicología,Matutino,Enero-Junio
2017,UVA20176088,M,NA,Valladolid,2002-10-10,Reinscrito,Chuburná,Conalep Mérida,NA,Ingeniería,Lic. en Enfermería,Vespertino,Enero-Junio
2017,UVA20176408,NA,Mexicana,Tizimín,1995-01-02,Reinscrito,Chuburná,NA,Tizimín,Ingeniería,Lic. en Arquitectura,Vespertino,Enero-Junio
2017,UVA20176818,M,Mexicana,NA,2005-11-29,Reinscrito,Centro,Conalep Mérida,Umán,Licenciatura,Lic. en Odontología,Matutino,Enero-Junio
2017,UVA20174018,F,Mexicana,Mérida,2003-02-17,Equivalencia,Itzimná,NA,Kanasín,Ingeniería,Lic. en Criminología,Vespertino,2023-A
2017,UVA20173565,M,Mexicana,Cancún,1999-12-23,Reinscrito,Francisco De Montejo,Prepa Abierta,Kanasín,Ingeniería,Lic. en Odontología,Vespertino,2023-A
2017,UVA20172128,M,NA,Valladolid,2003-12-04,Equivalencia,NA,Cbtis 95,NA,Licenciatura,Lic. en Contabilidad,Matutino,2023-A
2017,UVA20179732,F,Mexicana,Cancún,2001-01-31,Reinscrito,Itzimná,Conalep Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Psicología,Vespertino,Agosto-Diciembre
2017,UVA20176457,M,Mexicana,Cancún,2002-08-20,Equivalencia,NA,NA,NA,Ingeniería,Lic. en Diseño De Modas,Matutino,Enero-Junio
2017,UVA20179052,F,NA,Cancún,2003-10-24,Nuevo,Centro,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Ing. Civil,Vespertino,Agosto-Diciembre
2017,UVA20171378,NA,NA,Mérida,2002-09-27,Equivalencia,NA,Preparatoria Estatal No. 1,Umán,Licenciatura,Lic. en Criminología,Matutino,2024-B
2017,UVA20172042,NA,NA,Tizimín,1999-01-18,Repetidor,Centro,NA,Kanasín,Ingeniería,Lic. en Psicología,Matutino,2024-B
2017,UVA20178522,M,NA,Cancún,1995-02-23,Equivalencia,Itzimná,NA,Tizimín,Ingeniería,Lic. en Arquitectura,Vespertino,Agosto-Diciembre
2017,UVA20179437,F,NA,Cancún,2004-09-27,Repetidor,Itzimná,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Arquitectura,Vespertino,2024-B
2017,UVA20171969,M,Mexicana,Mérida,1995-11-03,Nuevo,Centro,NA,NA,Ingeniería,Lic. en Psicología,Vespertino,Enero-Junio
2017,UVA20173378,M,Mexicana,Valladolid,2005-03-03,Nuevo,Centro,NA,Tizimín,Ingeniería,Lic. en Fisioterapia,Matutino,2024-B
2017,UVA20178662,M,Mexicana,Cancún,2002-02-19,Reinscrito,Centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Contabilidad,Matutino,Enero-Junio
2017,UVA20175785,M,Mexicana,Cancún,2002-03-11,Reinscrito,NA,NA,Umán,Ingeniería,Lic. en Educación,Vespertino,Agosto-Diciembre
2017,UVA20176176,F,Mexicana,Tizimín,1995-02-20,Repetidor,NA,Conalep Mérida,NA,Ingeniería,Lic. en Diseño De Modas,Matutino,Enero-Junio
2017,UVA20175768,NA,Mexicana,Cancún,2005-05-15,Reinscrito,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Lic. en Enfermería,Matutino,Enero-Junio
2017,UVA20172177,F,Mexicana,Valladolid,2001-11-04,Nuevo,Chuburná,Conalep Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Criminología,Vespertino,2024-B
2017,UVA20172046,NA,Mexicana,NA,2004-10-07,Reinscrito,Francisco De Montejo,NA,Tizimín,Ingeniería,Lic. en Admin. De Empresas,Vespertino,Enero-Junio
2017,UVA20171245,NA,Mexicana,Valladolid,2000-06-15,Nuevo,Centro,Conalep Mérida,Umán,Ingeniería,Lic. en Admin. De Empresas,Vespertino,2023-A
2017,UVA20178931,M,Mexicana,Valladolid,2000-09-25,Reinscrito,Centro,Conalep Mérida,Kanasín,Licenciatura,Lic. en Contabilidad,Vespertino,Enero-Junio
2017,UVA20174320,M,Mexicana,Cancún,2001-12-16,Reinscrito,NA,NA,Umán,Licenciatura,Lic. en Psicología,Matutino,Agosto-Diciembre
2017,UVA20177247,M,Mexicana,NA,2004-04-18,Repetidor,Centro,Cbtis 95,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Matutino,Enero-Junio
2017,UVA20177496,M,Mexicana,Mérida,2004-08-02,Equivalencia,Francisco De Montejo,Prepa Abierta,Umán,Licenciatura,Lic. en Psicología,Vespertino,2023-A
2017,UVA20176981,F,Mexicana,Cancún,2001-04-07,Nuevo,Centro,Cbtis 95,Umán,Ingeniería,Lic. en Criminología,Matutino,Enero-Junio
2017,UVA20172024,F,Mexicana,Tizimín,1997-11-01,Reinscrito,Centro,Cbtis 95,Umán,Ingeniería,Lic. en Fisioterapia,Vespertino,2023-A
2017,UVA20172794,M,Mexicana,NA,1999-11-29,Repetidor,Chuburná,Cbtis 95,Tizimín,Licenciatura,Lic. en Diseño De Modas,Vespertino,Agosto-Diciembre
2017,UVA20172569,M,Mexicana,Valladolid,2003-04-17,Repetidor,Centro,Prepa Abierta,NA,Ingeniería,Lic. en Criminología,Vespertino,Enero-Junio
2017,UVA20176342,F,NA,Tizimín,2000-07-24,Repetidor,NA,NA,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Matutino,Enero-Junio
2017,UVA20172352,F,NA,Tizimín,2001-05-16,Equivalencia,Itzimná,Conalep Mérida,Kanasín,Ingeniería,Lic. en Psicología,Vespertino,Agosto-Diciembre
2017,UVA20174082,M,Mexicana,NA,2005-02-23,Repetidor,Centro,Conalep Mérida,Kanasín,Ingeniería,Lic. en Odontología,Vespertino,Enero-Junio
2017,UVA20175881,M,Mexicana,Tizimín,1995-04-01,Nuevo,Centro,NA,NA,Ingeniería,Ing. en Procesos De Manufactura,Vespertino,Enero-Junio
2017,UVA20179397,M,Mexicana,Mérida,2005-07-28,Reinscrito,Centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Admin. De Empresas,Vespertino,Agosto-Diciembre
2017,UVA20178789,F,Mexicana,Cancún,2003-05-13,Nuevo,Centro,NA,Umán,Licenciatura,Lic. en Nutrición,Vespertino,Agosto-Diciembre
2017,UVA20178529,F,Mexicana,Mérida,2002-05-30,Nuevo,Centro,Cbtis 95,Tizimín,Licenciatura,Ing. Civil,Vespertino,Enero-Junio
2017,UVA20175479,NA,NA,Cancún,2004-04-21,Reinscrito,Francisco De Montejo,NA,NA,Ingeniería,Ing. Civil,Vespertino,2024-B
2017,UVA20171399,F,NA,Mérida,2005-09-04,Nuevo,Centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Gastronomía,Vespertino,2023-A
2017,UVA20172085,M,NA,NA,1997-12-22,Equivalencia,Francisco De Montejo,Prepa Abierta,Umán,Ingeniería,Lic. en Derecho,Vespertino,Agosto-Diciembre
2017,UVA20175036,F,NA,Mérida,2001-05-12,Repetidor,Centro,NA,Umán,Ingeniería,Lic. en Diseño De Modas,Vespertino,2023-A
2017,UVA20172484,M,NA,NA,2005-10-05,Equivalencia,Centro,Conalep Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Psicología,Vespertino,Agosto-Diciembre
2017,UVA20171542,M,Mexicana,NA,1995-12-19,Repetidor,Centro,Prepa Abierta,Kanasín,Licenciatura,Ing. en Procesos De Manufactura,Vespertino,2023-A
2017,UVA20179257,M,Mexicana,Tizimín,2000-08-17,Repetidor,NA,Cbtis 95,Umán,Ingeniería,Lic. en Fisioterapia,Vespertino,Agosto-Diciembre
2017,UVA20175136,F,Mexicana,Cancún,2004-01-20,Equivalencia,Centro,Cbtis 95,Tizimín,Licenciatura,Lic. en Nutrición,Matutino,Agosto-Diciembre
2017,UVA20171467,F,NA,Valladolid,2000-11-25,Equivalencia,Francisco De Montejo,Prepa Abierta,NA,Licenciatura,Lic. en Psicología,Matutino,2024-B
2017,UVA20178029,M,NA,NA,2001-01-19,Repetidor,Francisco De Montejo,Conalep Mérida,Umán,Licenciatura,Lic. en Fisioterapia,Matutino,2024-B
2017,UVA20175178,F,Mexicana,Mérida,2003-04-02,Nuevo,Centro,Conalep Mérida,Kanasín,Ingeniería,Ing. Civil,Vespertino,2024-B
2017,UVA20175036,M,NA,NA,1998-07-12,Nuevo,Francisco De Montejo,NA,NA,Licenciatura,Lic. en Gastronomía,Matutino,2023-A
2017,UVA20172895,F,NA,NA,2001-09-14,Nuevo,Francisco De Montejo,Prepa Abierta,Tizimín,Licenciatura,Ing. Civil,Matutino,2023-A
2017,UVA20175077,NA,NA,Tizimín,1996-06-19,Equivalencia,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Lic. en Gastronomía,Vespertino,2024-B
2017,UVA20171747,F,Mexicana,Cancún,2003-02-18,Reinscrito,Centro,Conalep Mérida,Tizimín,Ingeniería,Lic. en Gastronomía,Matutino,2024-B
2017,UVA20175071,M,NA,Cancún,2005-08-21,Nuevo,Centro,NA,Umán,Ingeniería,Ing. Civil,Matutino,2023-A
2017,UVA20177073,M,NA,Valladolid,2001-01-20,Nuevo,Centro,Conalep Mérida,Tizimín,Ingeniería,Lic. en Contabilidad,Vespertino,2024-B
2017,UVA20177831,F,Mexicana,Tizimín,2003-04-29,Repetidor,Centro,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Ing. Civil,Matutino,2023-A
2017,UVA20175354,F,Mexicana,Valladolid,2004-09-11,Equivalencia,Itzimná,NA,Tizimín,Ingeniería,Lic. en Admin. De Empresas,Matutino,Enero-Junio
2017,UVA20172061,F,NA,NA,1998-08-19,Equivalencia,Itzimná,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Ing. Civil,Matutino,2023-A
2017,UVA20178775,NA,NA,Valladolid,2004-06-20,Equivalencia,Itzimná,Prepa Abierta,Umán,Licenciatura,Lic. en Educación,Matutino,2023-A
2017,UVA20174289,M,Mexicana,Mérida,1997-07-19,Nuevo,Francisco De Montejo,NA,"Mérida, Yucatán",Licenciatura,Lic. en Psicología,Matutino,2024-B
2017,UVA20171511,M,Mexicana,Mérida,2000-09-13,Repetidor,Francisco De Montejo,Prepa Abierta,Kanasín,Licenciatura,Lic. en Arquitectura,Matutino,Agosto-Diciembre
2017,UVA20173168,F,NA,Valladolid,1995-02-26,Nuevo,NA,NA,"Mérida, Yucatán",Ingeniería,Lic. en Contabilidad,Vespertino,2024-B
2017,UVA20173610,M,Mexicana,Valladolid,2005-10-06,Nuevo,Centro,NA,Umán,Ingeniería,Lic. en Admin. De Empresas,Vespertino,Agosto-Diciembre
2017,UVA20177507,F,NA,Cancún,2001-11-27,Nuevo,Itzimná,NA,"Mérida, Yucatán",Licenciatura,Lic. en Derecho,Vespertino,Enero-Junio
2017,UVA20177124,M,NA,Cancún,1998-12-06,Reinscrito,Centro,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Psicología,Matutino,2024-B
2017,UVA20173825,M,Mexicana,Cancún,2003-10-28,Reinscrito,Itzimná,Cbtis 95,"Mérida, Yucatán",Ingeniería,Lic. en Admin. De Empresas,Matutino,2023-A
2017,UVA20179816,NA,Mexicana,Cancún,1996-08-24,Reinscrito,Centro,Prepa Abierta,NA,Licenciatura,Lic. en Gastronomía,Matutino,2024-B
2017,UVA20172315,F,Mexicana,Tizimín,2000-06-09,Equivalencia,NA,NA,"Mérida, Yucatán",Licenciatura,Ing. en Procesos De Manufactura,Vespertino,2024-B
2017,UVA20179266,M,Mexicana,Tizimín,2003-10-14,Repetidor,Centro,NA,NA,Ingeniería,Lic. en Arquitectura,Matutino,Enero-Junio
2017,UVA20173180,F,Mexicana,Cancún,2004-09-15,Equivalencia,Chuburná,Conalep Mérida,Kanasín,Ingeniería,Lic. en Derecho,Matutino,Agosto-Diciembre
2017,UVA20171351,M,Mexicana,Cancún,1995-10-27,Equivalencia,Francisco De Montejo,Prepa Abierta,Umán,Ingeniería,Lic. en Fisioterapia,Matutino,2024-B
2017,UVA20173989,M,NA,Tizimín,1996-11-07,Equivalencia,Francisco De Montejo,NA,"Mérida, Yucatán",Ingeniería,Ing. en Procesos De Manufactura,Matutino,Enero-Junio
2017,UVA20175199,M,Mexicana,Valladolid,2000-12-03,Nuevo,Centro,NA,Kanasín,Ingeniería,Ing. Civil,Vespertino,Enero-Junio
2017,UVA20172983,F,NA,Tizimín,1998-08-29,Repetidor,Francisco De Montejo,Conalep Mérida,Kanasín,Ingeniería,Lic. en Admin. De Empresas,Vespertino,2023-A
2017,UVA20172868,M,Mexicana,Valladolid,1995-06-19,Equivalencia,Centro,NA,NA,Ingeniería,Lic. en Derecho,Vespertino,Agosto-Diciembre
2017,UVA20175658,M,Mexicana,Cancún,1996-06-08,Repetidor,Chuburná,NA,Umán,Ingeniería,Lic. en Arquitectura,Matutino,Enero-Junio
2017,UVA20171977,F,Mexicana,Cancún,1995-09-24,Nuevo,Chuburná,NA,Umán,Ingeniería,Lic. en Fisioterapia,Matutino,Enero-Junio
2017,UVA20172515,M,Mexicana,NA,2003-09-18,Reinscrito,Centro,Prepa Abierta,NA,Ingeniería,Lic. en Contabilidad,Matutino,2023-A
2017,UVA20179208,M,Mexicana,Tizimín,2001-10-13,Equivalencia,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Ing. Civil,Matutino,Agosto-Diciembre
2017,UVA20178667,M,Mexicana,Valladolid,1999-04-09,Repetidor,Centro,Conalep Mérida,NA,Ingeniería,Lic. en Arquitectura,Vespertino,2024-B
2017,UVA20178411,F,Mexicana,Cancún,2004-11-22,Equivalencia,Francisco De Montejo,Cbtis 95,Umán,Ingeniería,Lic. en Nutrición,Vespertino,2023-A
2017,UVA20177945,F,Mexicana,NA,2005-12-09,Reinscrito,Chuburná,NA,Umán,Ingeniería,Lic. en Arquitectura,Matutino,2023-A
2017,UVA20178809,M,Mexicana,Cancún,2001-02-25,Equivalencia,Francisco De Montejo,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Psicología,Vespertino,Enero-Junio
2017,UVA20178935,F,NA,Tizimín,1995-08-09,Nuevo,Centro,Cbtis 95,NA,Ingeniería,Lic. en Odontología,Vespertino,2024-B
2017,UVA20179703,F,Mexicana,Valladolid,2005-01-19,Reinscrito,Centro,NA,Tizimín,Licenciatura,Lic. en Psicología,Vespertino,Enero-Junio
2017,UVA20172992,F,Mexicana,Mérida,2000-10-11,Repetidor,Centro,NA,Kanasín,Ingeniería,Ing. en Procesos De Manufactura,Matutino,Enero-Junio
2017,UVA20174602,F,Mexicana,Cancún,2002-06-16,Equivalencia,Centro,NA,NA,Licenciatura,Lic. en Criminología,Matutino,Agosto-Diciembre
2017,UVA20173137,F,Mexicana,Mérida,2005-07-24,Reinscrito,Chuburná,Cbtis 95,Tizimín,Ingeniería,Ing. Civil,Vespertino,Agosto-Diciembre
2017,UVA20179370,F,Mexicana,Mérida,1998-08-16,Nuevo,Centro,NA,Umán,Licenciatura,Lic. en Derecho,Vespertino,Agosto-Diciembre
2017,UVA20177798,M,Mexicana,NA,2002-07-24,Nuevo,Chuburná,NA,"Mérida, Yucatán",Ingeniería,Lic. en Gastronomía,Vespertino,Enero-Junio
2017,UVA20171446,F,Mexicana,Cancún,2002-10-31,Equivalencia,Centro,NA,NA,Licenciatura,Lic. en Derecho,Vespertino,2024-B
2017,UVA20179275,F,NA,Tizimín,1999-04-05,Nuevo,Francisco De Montejo,Prepa Abierta,Umán,Licenciatura,Lic. en Diseño De Modas,Vespertino,Agosto-Diciembre
2017,UVA20178794,M,Mexicana,Tizimín,1996-01-24,Equivalencia,Centro,NA,Kanasín,Ingeniería,Lic. en Educación,Vespertino,2024-B
2017,UVA20177773,F,Mexicana,Cancún,1997-08-06,Equivalencia,Centro,Prepa Abierta,Umán,Ingeniería,Lic. en Fisioterapia,Vespertino,Agosto-Diciembre
2017,UVA20175341,NA,Mexicana,Tizimín,1997-04-16,Repetidor,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Licenciatura,Lic. en Contabilidad,Vespertino,Agosto-Diciembre
2017,UVA20178389,F,NA,Mérida,2004-07-25,Nuevo,Francisco De Montejo,Cbtis 95,Tizimín,Licenciatura,Lic. en Odontología,Vespertino,2023-A
2017,UVA20173133,F,Mexicana,Cancún,2003-08-10,Nuevo,NA,Prepa Abierta,Tizimín,Licenciatura,Lic. en Enfermería,Vespertino,2024-B
2017,UVA20174378,F,Mexicana,NA,2000-01-25,Nuevo,NA,Prepa Abierta,NA,Ingeniería,Lic. en Psicología,Vespertino,Agosto-Diciembre
2017,UVA20174414,M,NA,NA,1997-09-18,Reinscrito,Francisco De Montejo,Conalep Mérida,NA,Licenciatura,Lic. en Nutrición,Matutino,Agosto-Diciembre
2017,UVA20179756,M,Mexicana,NA,1998-12-11,Equivalencia,Centro,NA,"Mérida, Yucatán",Ingeniería,Lic. en Educación,Matutino,Enero-Junio
2017,UVA20176064,NA,NA,Valladolid,2002-07-15,Reinscrito,Centro,Prepa Abierta,Tizimín,Ingeniería,Lic. en Psicología,Matutino,2024-B
2017,UVA20179324,M,NA,Mérida,1999-08-21,Repetidor,Chuburná,NA,Tizimín,Licenciatura,Lic. en Psicología,Vespertino,Agosto-Diciembre
2017,UVA20178524,F,Mexicana,Tizimín,1997-12-25,Equivalencia,Centro,Prepa Abierta,Tizimín,Licenciatura,Lic. en Enfermería,Matutino,2024-B
2017,UVA20176859,F,NA,Cancún,1995-11-22,Reinscrito,NA,NA,NA,Licenciatura,Lic. en Nutrición,Vespertino,2023-A
2017,UVA20175241,M,Mexicana,Valladolid,2000-08-27,Repetidor,Centro,NA,"Mérida, Yucatán",Ingeniería,Lic. en Diseño De Modas,Matutino,Enero-Junio
2017,UVA20176264,F,NA,Mérida,1996-12-12,Reinscrito,Itzimná,NA,Umán,Licenciatura,Lic. en Educación,Vespertino,2024-B
2017,UVA20175759,F,Mexicana,Tizimín,1996-04-03,Nuevo,Centro,Cbtis 95,Umán,Licenciatura,Lic. en Educación,Matutino,Agosto-Diciembre
2017,UVA20174878,F,NA,NA,2003-01-15,Nuevo,Centro,Conalep Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Psicología,Matutino,Agosto-Diciembre
2017,UVA20172784,F,Mexicana,Tizimín,2001-09-06,Nuevo,Francisco De Montejo,Prepa Abierta,"Mérida, Yucatán",Licenciatura,Lic. en Nutrición,Vespertino,Enero-Junio
2017,UVA20177815,F,Mexicana,Valladolid,2005-02-21,Reinscrito,Centro,NA,Kanasín,Ingeniería,Lic. en Gastronomía,Matutino,2024-B
2017,UVA20173436,F,Mexicana,Tizimín,1996-02-05,Nuevo,Francisco De Montejo,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Odontología,Matutino,2023-A
2017,UVA20175644,F,Mexicana,Valladolid,2005-07-18,Reinscrito,Francisco De Montejo,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Odontología,Matutino,2024-B
2017,UVA20177597,F,NA,Tizimín,2004-03-19,Nuevo,Itzimná,Conalep Mérida,Kanasín,Ingeniería,Lic. en Educación,Vespertino,Enero-Junio
2017,UVA20177343,F,Mexicana,NA,1999-10-03,Repetidor,Centro,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Criminología,Matutino,Enero-Junio
2017,UVA20175280,F,NA,Cancún,1997-10-08,Reinscrito,NA,NA,Kanasín,Ingeniería,Lic. en Arquitectura,Matutino,Enero-Junio
2017,UVA20179171,F,Mexicana,Valladolid,2005-07-13,Equivalencia,Centro,Prepa Abierta,Kanasín,Licenciatura,Lic. en Psicología,Vespertino,Agosto-Diciembre
2017,UVA20171880,F,NA,Valladolid,2003-03-23,Reinscrito,Itzimná,NA,Kanasín,Ingeniería,Lic. en Criminología,Matutino,2023-A
2017,UVA20171059,F,NA,Mérida,1999-05-05,Repetidor,Centro,Prepa Abierta,Umán,Licenciatura,Lic. en Criminología,Matutino,2023-A
2017,UVA20176178,F,Mexicana,Cancún,1997-06-14,Repetidor,NA,NA,NA,Ingeniería,Lic. en Psicología,Vespertino,2023-A
2017,UVA20172205,M,Mexicana,Cancún,2001-04-03,Reinscrito,Francisco De Montejo,NA,NA,Licenciatura,Lic. en Odontología,Matutino,2024-B
2017,UVA20173856,M,NA,Mérida,2005-12-15,Equivalencia,Centro,Cbtis 95,Kanasín,Licenciatura,Lic. en Enfermería,Vespertino,Agosto-Diciembre
2017,UVA20171945,M,Mexicana,Mérida,2002-09-26,Nuevo,Francisco De Montejo,Cbtis 95,Umán,Ingeniería,Lic. en Criminología,Matutino,2024-B
2017,UVA20177190,F,NA,Mérida,2002-12-08,Equivalencia,Centro,NA,Umán,Ingeniería,Lic. en Contabilidad,Matutino,Enero-Junio
2017,UVA20178548,F,NA,NA,1998-08-10,Repetidor,Francisco De Montejo,Preparatoria Estatal No. 1,Tizimín,Licenciatura,Lic. en Odontología,Vespertino,Enero-Junio
2017,UVA20178028,F,NA,NA,1997-07-27,Reinscrito,Chuburná,Conalep Mérida,"Mérida, Yucatán",Ingeniería,Lic. en Diseño De Modas,Vespertino,2023-A
2017,UVA20179806,M,Mexicana,Valladolid,1999-02-03,Equivalencia,Francisco De Montejo,NA,Tizimín,Ingeniería,Lic. en Odontología,Matutino,Enero-Junio
2017,UVA20173248,F,NA,Valladolid,2001-03-09,Reinscrito,Centro,Conalep Mérida,"Mérida, Yucatán",Licenciatura,Lic. en Educación,Matutino,2024-B
2017,UVA20175391,M,Mexicana,Valladolid,2003-12-18,Reinscrito,Centro,Preparatoria Estatal No. 1,"Mérida, Yucatán",Ingeniería,Lic. en Educación,Vespertino,2024-B
2017,UVA20176383,M,Mexicana,Cancún,2000-10-10,Repetidor,Centro,NA,NA,Licenciatura,Lic. en Arquitectura,Vespertino,Enero-Junio
2017,UVA20175321,F,Mexicana,Valladolid,1996-10-27,Nuevo,Centro,Prepa Abierta,Kanasín,Ingeniería,Lic. en Criminología,Matutino,2023-A
2017,UVA20173889,M,Mexicana,Mérida,2003-04-26,Repetidor,Centro,Cbtis 95,Tizimín,Licenciatura,Lic. en Diseño De Modas,Vespertino,Agosto-Diciembre
2017,UVA20172482,M,NA,Tizimín,2002-01-08,Reinscrito,NA,Prepa Abierta,Tizimín,Licenciatura,Lic. en Diseño De Modas,Matutino,2023-A
2017,UVA20176915,M,Mexicana,Tizimín,1997-10-11,Reinscrito,Chuburná,Prepa Abierta,Tizimín,Ingeniería,Lic. en Derecho,Vespertino,Enero-Junio
2017,UVA20175134,M,NA,Valladolid,2003-10-28,Nuevo,Francisco De Montejo,Conalep Mérida,Tizimín,Licenciatura,Lic. en Enfermería,Vespertino,2023-A
2017,UVA20171500,NA,Mexicana,Valladolid,1997-03-14,Nuevo,Centro,NA,Tizimín,Licenciatura,Ing. en Procesos De Manufactura,Vespertino,Enero-Junio
2017,UVA20174597,F,Mexicana,Tizimín,2001-09-14,Repetidor,Itzimná,NA,Tizimín,Licenciatura,Lic. en Educación,Vespertino,Enero-Junio
2017,UVA20172366,F,Mexicana,NA,2005-12-22,Equivalencia,Itzimná,Prepa Abierta,Umán,Licenciatura,Lic. en Educación,Matutino,2023-A
2017,UVA20175506,M,Mexicana,Valladolid,2005-04-22,Nuevo,Francisco De Montejo,Preparatoria Estatal No. 1,Umán,Ingeniería,Lic. en Nutrición,Vespertino,2023-A
2017,UVA20173451,F,Mexicana,Valladolid,2004-08-26,Repetidor,Centro,Cbtis 95,NA,Ingeniería,Lic. en Fisioterapia,Matutino,2024-B
2017,UVA20176135,M,Mexicana,Valladolid,1995-09-25,Nuevo,Chuburná,NA,NA,Licenciatura,Lic. en Nutrición,Vespertino,2024-B
2017,UVA20171833,NA,Mexicana,Mérida,1996-07-10,Reinscrito,Itzimná,Cbtis 95,NA,Ingeniería,Lic. en Admin. De Empresas,Matutino,2024-B
2017,UVA20175894,M,Mexicana,Mérida,1995-03-01,Repetidor,Itzimná,NA,NA,Ingeniería,Ing. Civil,Vespertino,Enero-Junio
2017,UVA20175837,M,NA,Valladolid,2001-01-03,Repetidor,Centro,Preparatoria Estatal No. 1,Kanasín,Licenciatura,Lic. en Enfermería,Vespertino,Agosto-Diciembre
2017,UVA20173663,M,NA,Mérida,2001-07-10,Nuevo,Centro,Preparatoria Estatal No. 1,Kanasín,Ingeniería,Lic. en Gastronomía,Vespertino,Agosto-Diciembre
2017,UVA20173418,M,NA,Tizimín,2002-03-15,Nuevo,NA,Prepa Abierta,"Mérida, Yucatán",Ingeniería,Lic. en Derecho,Matutino,Enero-Junio
